countryCode,UniversityName,Domain,placeID,Lat,Long,Address,Photoref,PhotoAttrib
HR,University of Pula,http://www.unipu.hr/,ChIJ9Zl1AyHTfEcRUmzjNZAc0vE,44.8673307,13.8541497,Zagrebačka ul. 30  52100  Pula  Croatia,CmRaAAAAqqID0WHxHrHB_xkPeWN7xn9RXz0mpP_nnsCr10hWoZ9qH5-G-LB6bCnauNe1ys0HSxR5_qEk0V-mGFsguKvBx2EFUzgVUWNkABmicvAsXsTd0zhuvN7pV23f8yAEMxqBEhBoSGcN7BZrS7RNODrrF0PXGhSxRkL-6CsHcK6qcWwHuNdY-fvurw,"<a href=""https://maps.google.com/maps/contrib/117314087397133278495"">Zlatko Gustin</a>"
HR,University of Rijeka,http://www.uniri.hr/,ChIJD5vcdKuhZEcR9LPqSvjASJA,45.3277614,14.4667629,Trg braće Mažuranića 10  51000  Rijeka  Croatia,CmRaAAAADPz4ZsjfhEThnsgYufaS_3JtEpGACFm3kK00e_UCroEWXHebek12eY6jd7-VFd4QPhInaa8DfbvyXuguaxxoXaC_4UjikfRDCMzzRJ9djI7nddrhPX08pLgofHm2Nz2NEhDlYPA8OjgizVlazlcUsb5gGhTXKgroSshFl2YGTs6mrWbPPr5bKA,"<a href=""https://maps.google.com/maps/contrib/104239534201997006460"">Željka Šnjarić</a>"
HR,University of Split,http://www.unist.hr/,ChIJqTPDRvtdNRMRmjZ7bayXvwY,43.5078186,16.4691006,Poljička cesta 35  21000  Split  Croatia,CmRaAAAAGTptQkLnffRnY0BBwJSq7KXddlKzT9NAUXiSkN1qj34MF4iqMz3yz4QCgp2L__hNW8lE9pWeD1R-jQCniCx4fXJSdAhmMc12z6ZaLiWifrV3Z_N2z-yXIAt0peeymEecEhAXhZm_vsJVku-1kQAaxH3sGhRHI4msMIXEPH22eBTbv4MdMi6wxg,"<a href=""https://maps.google.com/maps/contrib/104736937916017668732"">Gligorije Čupković</a>"
HR,University of Zadar,http://www.unizd.hr/,ChIJ0TCRt2_6YUcReXG0i1FYrlU,44.1114242,15.2260735,Ul. Mihovila Pavlinovića  23000  Zadar  Croatia,CmRaAAAA5DOkM1JasqGMB5yI1jCiHIy5sqxNALrhzLgihOE2f4xvRH1fMz0jXOfZ5xkxUPbfLgz8bthxLjtgln9yEcupoCm-q0j1oP2tItk1DX49JmU9ZULPjZ1fT_aWMX49Uib2EhBEXArOMcpcoJnLXC4B0ZtBGhQmTwDH3GfDGa_iTyFh14p7WJzwGQ,"<a href=""https://maps.google.com/maps/contrib/118364861336716666011"">ivan mirnik</a>"
HR,University of Zagreb,http://www.unizg.hr/,ChIJB8Q7U_vWZUcRLvq7EuDKXxY,45.8106069,15.9699154,Trg Republike Hrvatske 14  10000  Zagreb  Croatia,CmRaAAAA2AGvmjCle2Se9hreL_8XX2rIljawayZnNBGH12iJlsJ1b6ml0ST-XOt2TmPq8DDUtFyNjKfwlVj-NZ7ApnFLJ2nmbT_MCJl_8Wmbimtln4eFs0KQmmcNIs7coFa1AE8REhBQ7eg55NFwolYNidshN-p5GhSmoDC9sIxl6lxTyrsIKD7iY-_Lew,"<a href=""https://maps.google.com/maps/contrib/110611271377010812009"">Pavle Miljovski</a>"
HR,Zagreb School of Economics and Management,http://www.zsem.hr/,ChIJBRm7QaHXZUcRW48Sckbu9VU,45.8272746,15.9985587,Jordanovac ul. 110  10000  Zagreb  Croatia,CmRaAAAAPF5SLPhwaPP19FSWsZo2n0oB0AWGSDzZE_3XcbfMOLqxcPlysznnBwxBJUGxY-XYyhRtDvNU6pJaIWJPHGc5Qscb7Gmq_CefPaiBcV4aDIOe6ovQla3Y4k9v7ydq3NvUEhAxnaj_LcUuImplLNyLKQ1uGhTjcn_ycrvuheYPgF5HYCzxVORm0g,"<a href=""https://maps.google.com/maps/contrib/110611271377010812009"">Pavle Miljovski</a>"
HT,American University of the Caribbean,http://www.auchaiti.org/,ChIJVVVVSj9pDowRJj0w0v5QtN8,18.0508472,-63.1268185,Jordan Dr  Sint Maarten,CmRaAAAA3zVSVDNZr4fQ3yPi_NG6C8w6UO5aIrJ1ng5g9B0W2qxojGOkSBtKW-lHuxsgjNPT2Zttcrf1SX0XScpFpSK_EbiveGuOZLUBSA11zo4s1LnJv1BU84VnmN86S6QCFG2AEhA_xe4YjACA0WxDt6n-A-EYGhQ_FV4nAXOM2Kaz_XKfFj3vwbIJYA,"<a href=""https://maps.google.com/maps/contrib/115168034624264791325"">American University of the Caribbean School of Medicine</a>"
HT,Université Chrétienne du Nord d'Haiti,http://www.ucnh.org/,ChIJ9aB2Rr7pto4RuBI1ql9Mc2k,19.6989816,-72.3586071,Haut Limbé  Haiti,CmRZAAAAsYWNsrfmzVNuplEjQ0TYkMCHrmrckfReSRySWfx0neRslqonU3RcPgwkrX7C8BYKLfB824cn8sdg1az7gg0JRF_8Ohhfs2u9OFbOvctHweT-DXe7SsCjsYKO6ncROCTvEhCPCnZKXP3byxB6DQ5Ax1Z0GhQrhQmfwcWYpTSfHdFKurdHxCx1Ww,"<a href=""https://maps.google.com/maps/contrib/112771860904459726450"">Nicko The Precious</a>"
HT,Université d'Etat d'Haiti,http://www.ueh.edu.ht/,ChIJlQL3BFrduY4R3JD4REieLJM,18.5405756,-72.3375303,10 Impasse Ambroise  Port-au-Prince  Haiti,CmRaAAAAcW5NUmEwdcMowiD1DXX2N2UvxDydUvR5rw8dJ_cplZIYqzY0rD3wBZgBgmgptB0_C2nQ5cBMa0o9zj3luljzOaZq7cKcP1khy-gJIU4kyM0Ky_1TxnymgZYtQRm6QFC6EhDgkJ-ShHosLtheO9COnwiDGhRdJdNHoTIUcLDCO0gOzrJPxBthOw,"<a href=""https://maps.google.com/maps/contrib/102676642384889475797"">Alex St vil</a>"
HT,Université Épiscopale d'Haiti,http://www.uneph.org/,ChIJpdDLSFfduY4R9ZUl5q8hJOI,18.5388222,-72.3363997,Port-au-Prince  Haiti,CmRaAAAAvZs1caUIeaJJfax3QxRAWZbCIpccc6g1z7_Ux5mU_xzFXhnW34prE06eAZTS3dV2eUH36IxYMmJkigIJqzvyGiyHq6a8-CUvo3g4eKWyOAN6j7hKjYdsw-NSa-jn5I2zEhBMPJzKCWnn3j_ir7309zk9GhQzvB34CnZAr6YFee9IPWFXjEUtHQ,"<a href=""https://maps.google.com/maps/contrib/101259056650923206247"">Sarah Randall</a>"
HT,Université Notre Dame d'Haïti,http://www.undh.org/,ChIJTWp4NlXduY4RRqAMwGTRoBs,18.5286889,-72.333148,6  rue sapotille  pacot  Port-au-prince  Haïti  Port-au-Prince  Haiti,CmRaAAAAA9TQbRI35sce0nwpJbgEUCOgZSGvE2l0z4M_jBT8bVjDDT3GVWCHKIBLImhAlURlF7Fmq0HZQ6r9pD1ZVJTWlec4n2NCoQ9YfzWB2SL7qjhOuolRhDLLuL4nfnCWXYKmEhBmkAiY32DT5Lxrgh7WF8-BGhQyYSHsNW2B3jYfu_eDL24YexFdZA,"<a href=""https://maps.google.com/maps/contrib/117752581434366171989"">Jean Steeven Bureau</a>"
HT,Université Quisqueya,http://www.uniq.edu/,ChIJPVvLff3nuY4RcqJiheDGkCo,18.5262177,-72.3214541,218 Avenue Jean Paul II  Port-au-Prince 6110  Haiti,CmRaAAAAnaz_jxXOJWcFEGPKDG_DU-Y6eCyG7OwQ4LkligSNGXCB0QvoV2p0Ste5SFhcNhsvBATAv9igVT3Qxteb4ELCZCvtj0dqjVsyUbXBATw62vcXkBL6Y9-IOj97Enjq3_i3EhAnn_I-MDyrIRKhWzwih2P1GhTYTM18scXEw06rYHP8AP1nhTwN-A,"<a href=""https://maps.google.com/maps/contrib/114251744291977447298"">Jean Rothschild VLOG</a>"
HU,Academy of Drama and Film,http://www.filmacademy.hu/,ChIJK69AQQzixUcRQ4ddolr4BN0,52.3597636,4.9314786,Ter Gouwstraat 3  1093 JX Amsterdam  Netherlands,CmRaAAAAVf4bnG3EeKOmheJ1K1n6Y_rz9cg_XIwkEzR8UO8Fgstu9Lxe6-uEbQJ_cIYtEC5V8qJevNLNptzh_0FRdUurnpMY3H9XrMtl8yFI7_DkiS9scdVMMhsq1NKcBsfwB6vkEhAsbslf1NYGvfVQhTi9fdBmGhSL22RKbxyGQwWMOtsHugaukpacWQ,"<a href=""https://maps.google.com/maps/contrib/105402589782270280510"">faaam - film actors academy amsterdam</a>"
HU,Andrassy Gyula German Speaking University Budapest,http://www.andrassyuni.hu/,ChIJ2Vd-nFzcQUcRhdUKXQY5Aek,47.492131,19.06394,Budapest  Pollack Mihály tér 3  1088 Hungary,CmRaAAAAifJT6goWl3FrTzbZ_0gHD7Sgs6OaXL_6WFzZlBW2zP4CAmsolQhzL2xK2XeA8aZXVuyDfy80_CqsO9WPQSB22VN19kM-rrIWiCMUCba6jZ1G1ATA0dYCU1gwwenfso3EEhBpLNuatzvEGA-dSp08zvd_GhQsBJTdNAg6YenYlwmQJmpKIpP3jQ,"<a href=""https://maps.google.com/maps/contrib/115241939244714723075"">Andrássy Universität Budapest</a>"
HU,Avicenna International College,http://www.avicenna.hu/,ChIJy7D-oujcQUcRMQx8DM0PD4c,47.482396,19.093175,Budapest  Orczy út 3  1089 Hungary,CmRaAAAAaQealCpTgyIgZBSK2uqpxlulryPm43fhvEF5qrsPF1xI5Eor8fTSEqPck9kxh5brARryU4uSszKQgXJEBV0l9YrLw5fojP1ytrJ-Rx9DXVSJ9ykaYTUuFGulUhGWzJyMEhA5JJJPHACg2ArXnMDhg9MPGhTrmyfcBOrAVs8rk84RN4G0xgZtWw,"<a href=""https://maps.google.com/maps/contrib/104922025037026765977"">Zohreh Karimi</a>"
HU,Budapest Buddhist University,http://www.tkbf.hu/,ChIJP8qZfSvdQUcRRg_OpbrR9Ec,47.4632411,19.1124224,Budapest  Börzsöny u. 11  1098 Hungary,CmRaAAAAoFeeiHRP_VJxeY0eUqCvH6EXWF9v0DIYIqHGm8P0FDf2wGRNutv8hf3iMOZJqpeB_l_Hqi35k41z0w6ValvlBFcHkRd_jwMaNcFsXHh8w-yk0O1aGdwSsxQziR9GBbPjEhAgbbyznUdnGxazjiOgU9SUGhTWsiUaDeGBQIRag6EhmDllpr9ZKA,"<a href=""https://maps.google.com/maps/contrib/101697890704150588819"">Islam Mansour</a>"
HU,Budapest University of Economic Sciences and Public Administration,http://www.bke.hu/,ChIJab6IJFDcQUcRKYFD-1fnt8U,47.4869201,19.0575614,Budapest  Fővám tér 8  1093 Hungary,CmRaAAAANZjUrZ_4w8mZ7ta5QVQD3HfdWNQ-M21PownqQLUBK5YNQKaKHYGnu40AY_jzSC73hdiqWZxlLgTqvGJSaTd3gYzpL4onmGmhG_HOsKcIm8vdA44YTbFLCErgrA3c_yusEhAsfqm48_e9GTL2bj2ZgxEWGhTcO4LnIgz8KpXS8c3iQZHhPdAN4g,"<a href=""https://maps.google.com/maps/contrib/111499326128885935764"">Budapesti Corvinus Egyetem</a>"
HU,Central European University,http://www.ceu.hu/,ChIJK2-hJwLcQUcRkzcEJbhWQ_I,47.5005395,19.04958,Budapest  Nádor u. 9  1051 Hungary,CmRaAAAA5sb4vlEqIWA3waiP0lqkpW8VDnOn9YeiZGOpDedJNH8cPpVsrvL1A1Z3nRNpSu1EU8_VokVYl3u_i0FqjZQENLs4InZyN1A_TcNofoaysOqBvGcG_uR8tDfKAmH4uuZDEhDVetRsnyk1eXIqNFXwni0_GhSndNTRRF4El8EdFez_WhdyyE6RHw,"<a href=""https://maps.google.com/maps/contrib/117258730933483064998"">Central European University</a>"
HU,College of Dunaujvaros,http://www.duf.hu/,ChIJCe4g_HAXQkcRb0rJ54U3KEc,46.960507,18.933713,Dunaújváros  Táncsics Mihály u. 1/a  2400 Hungary,CmRZAAAAMEK1O3VLdjSU4HYW4fGifFXWq7gYVaCRlJFUqeuBhKzEs8tnIDPHnUeCEdyOGGVw7xOHlIXcY1GnRVPPUIDJZbfaqgBE6tL7zcjIooQ_VJ64v8VrZq62O6HTMg68zSFfEhB_H1qtN1wVJISZrtZzwXrtGhQOlElPf-70oQCL6pXeMkVcoRDXlA,"<a href=""https://maps.google.com/maps/contrib/113527247090638141727"">Yee Wang</a>"
HU,Dániel Berzsenyi Teacher Training College,http://www.bdtf.hu/,,,,,,
HU,Debrecen University of Agricultural Sciences,http://www.agr.unideb.hu/,ChIJ____zwgSR0cRBxXTUBlz0rE,47.5491491,21.608696,Debrecen  Böszörményi út 138  4032 Hungary,CmRaAAAAOIVSNnLTRmiT131jgzQy-Saawr2zPhc0Y610Hk176ZIe6B-veVrkGej-Dm9nOxRC9vgIog-gYSAdptXc2hYhbGu9otGJCz_DoQ3sGjy50FE4JJgyZkKut6FLUvSvxdxGEhBbrWDTJthc8kmzojwmLmqSGhSsjZOIL4ltglcRaU7UHVuj56vK9w,"<a href=""https://maps.google.com/maps/contrib/108269516522481778023"">Károly Platsek</a>"
HU,Eötvös Lorand University,http://www.elte.hu/,ChIJUZJ83ETcQUcRbYABbT7QWSI,47.4905698,19.0585445,Budapest  Egyetem tér 1-3  1053 Hungary,CmRaAAAAK2_QcI7_evd-tezNJh3wkiyLDCSPJGr_5VnOgoO13HDENSFzroF1jKcUNr45JjZ3WxYZ9CD9w1C47IHxESVhzHb5sxVvZbbClFbFVskTqt5tBnAsJr-faq-uS2UDbJYQEhCNMdJI1suygMUdYITXy8e7GhQMWy2sIthTrC6-LUYxt11E-c5qkQ,"<a href=""https://maps.google.com/maps/contrib/100873294229536788736"">JB JB</a>"
HU,Esztergom Theological College,http://www.ehf.hu/,ChIJKQgVr_JhakcRlpCPhjzN8J0,47.8005391,18.7372998,Esztergom  Szent István tér 10  2500 Hungary,CmRaAAAAGXI4o8uvHCjFLVGKOBkeiaE3vv2Z9iRSQQIYfNcEGYEea1rwuoy2tQTch9r4Os-jCtYVtzlBDDa51-hP1GUuvEYt-OcNQvkAMiedFhxbhyuLZftAtrUuIsXVdSkY0gQpEhBaTQY6HEyzdAh2divActcZGhQV_8SLEHcPX8LRayVzEMMwyMIGtw,"<a href=""https://maps.google.com/maps/contrib/113334962499491915672"">Imre Hegyaljai</a>"
HU,Haynal Imre University of Health Sciences Budapest,http://www.hiete.hu/,ChIJTY3wU1zcQUcRqTnUMZ8sYo0,47.4935803,19.0663145,Budapest  Vas u. 17  1088 Hungary,CmRaAAAA-yStKJQ4gz8LGHFzLFbso_mqrSmkRWZQxfdBiTgSYPvKQuzlnOVNzB1hR763RDZ0GUHMBPCH_KYtLEGpbbBtfk0g9VmZ9lCIhn_F05PCMIuIsm7enETyjvxk-jI_lv66EhAdqetNxJeTpjClMec2ErC4GhTHw25JFndXMvYGB5K4hpt9TpmLPQ,"<a href=""https://maps.google.com/maps/contrib/112462668190024692133"">Bilibók Bálint</a>"
HU,Hungarian Academy of Craft and Design,http://www.mif.hu/,,,,,,
HU,Hungarian Academy of Fine Arts Budapest,http://www.arts7.hu/,ChIJR8-63HHcQUcRT2OdBsiRvh8,47.5074344,19.0670519,Budapest  Andrássy út 69-71  1062 Hungary,CmRaAAAAfriyIComyqNDrcapYwX7Mn32j9znCnLrYoxUGPOJrA-tm0MHDQxJM7fle2qMtcykyfARf2DzEvIokl2KmnqnuV0vayYgUbpQwX-EOgU_rrnKHa3lrnSLme4lSyFCTUrdEhB9k01MFEwRVB3pwtsYY4jiGhTJ9NHANE99jjTSLTjvQPsIZEqV-Q,"<a href=""https://maps.google.com/maps/contrib/112380356122709653191"">Emese Tót</a>"
HU,Hungarian University of Physical Education,http://www.hupe.hu/,ChIJJ29jVS_cQUcRbztij38SPUw,47.4915944,19.0245159,Budapest  Alkotás u. 44  1123 Hungary,CmRaAAAAnkrKllHRb_4gwS96f_4cjoHJOR0sEEt7HZhgY4BiYoN_0jrz0sh-mIy5m9MhSK3waXxIPjqM6UT3cQ_iqX4PlQ_Ulayw5cC2VsjRnYBOpXVrGovDQ8-nJ2quI6Z0mSQvEhBX4hNQGwXt3bELFpsWTLMQGhSRMp2hxmP-TgF6zrbEIyQ53ipOwQ,"<a href=""https://maps.google.com/maps/contrib/111567099198962454799"">Vasken Spiru</a>"
HU,Janus Pannonius University,http://www.jpte.hu/,,,,,,
HU,Károl Gáspár University of the Reformed Church,http://www.kgre.hu/,,,,,,
HU,Kodolanyi Janos University College,http://www.kodolanyi.hu/,ChIJIfIH8EA-REcRxgt8Tjov3o8,46.5636387,20.6356301,Orosháza  Gyopárosi út  5900 Hungary,CmRaAAAAEDr4-H87-w5BTRomQjRgy4Et3myAvrvVfSmBApRzaGMG-T8a5zvweEWMXxvunyOShqVOYpCxjws8-SdHZG8MqXoIbjnQsqcAx507yD9LOdIBJidgf0DMBc5Zh9f4cV7eEhDmO_kD8zL8tcNkiZGMA8fpGhSC9TgMdRaHCsKHsq_diQjM_C064w,"<a href=""https://maps.google.com/maps/contrib/117430045488270741474"">István Sándor Czifra</a>"
HU,Kossuth Lajos University,http://www.lib.klte.hu/,ChIJOyOSmvMNR0cRpYBwOMwyixU,47.5536257,21.6215102,Debrecen  Egyetem tér 1  4032 Hungary,CmRaAAAALQDmlmIW_C0mpaProY_P84AlLEXi0W8hBev88sMb1IAT595320v9ZYajqTVDv7IyYLC8VP0Dbi2JwhzyLxudLQJApMfgozB_dvj4UiL6bpOMyhxOqGkFw-t2sYtKVMoaEhCzc5hrAP-kjYgrobTUn65sGhRKvsYGljRZZKMdHTSKz4FptrEHFA,"<a href=""https://maps.google.com/maps/contrib/116070333584178978972"">Emy En</a>"
HU,Liszt Ferenc Academy of Music Budapest,http://www.lfze.hu/,ChIJ5xiPwm7cQUcR_2_9fo6UJBc,47.5031823,19.0643751,Budapest  Liszt Ferenc tér 8  1061 Hungary,CmRaAAAAgLliz2THxcA0nOxBYnogxRyWuKZ_6wyqTagDt0I4pcvm_DVpN2RpTp4J6lN5wxEfSrbRnD4RW2e3Sf1vuGrRyseFJIZZRR_3xCAOQNLh8recg8LMobq1LLLCzKqsKY-qEhDMMtv_-0X-8jyx3bVSaruDGhSYIE4cmJyBqxLpuEAY0gMWYbzqPA,"<a href=""https://maps.google.com/maps/contrib/107808745087872907589"">Laureen ANTENOR-HABAZAC</a>"
HU,Pázmány Péter Catholic University,http://www.ppke.hu/,ChIJ12a-d1zcQUcRWzAw9ZwLpYc,47.4916,19.0657999,Budapest  Szentkirályi u. 28  1088 Hungary,CmRaAAAAc20gIzw4-tUW9lUSq0zSnMyNlxZVxSvzy9wwgsMhQZ8muaq5m6aGaz2C8_OsFIVQlCjHMlUnGg8ngokvo-ulGh6FV6vhQk5eVAUg2EyNWshR_UuNuEbL2PVfBhFBvdOZEhAx7GGQ97F5pjLWXEkPhp0FGhQ8ZIaXobbvaCn-ZhjUrc0VIUhlLw,"<a href=""https://maps.google.com/maps/contrib/110054885053555477903"">BodikeHun</a>"
HU,Reformed Theological Academy of Debrecen,http://www.drk.hu/,ChIJXeK9VgoOR0cRZNPT-NIXub4,47.5334538,21.6241105,Debrecen  Kálvin tér 16  4026 Hungary,CmRZAAAAf5kL3IGjfadSwLoUb17RgsE4EySOn9TNukUAZLLMtxEw0GY-g7XRroA2p5bl_0e85RAJo85uF0wqdaa6zhZLow0TImPy3uBnPEGqluBD2KjnJFgXdbi9VWPt3LaEeUg1EhCo4Cg4hY_ZuiVRB2kGb50wGhTN8FAcskNl8-dyxahjIV_JN9QUPQ,"<a href=""https://maps.google.com/maps/contrib/101458448251054418417"">Joli Harsányi</a>"
HU,Séchenyi István University,http://www.sze.hu/,ChIJO3wy2t-_a0cRIxYEgO-OU9A,47.6933064,17.6275327,Győr  Egyetem tér 1  9026 Hungary,CmRaAAAAb3x1baVZQeKtfOaIFw7psOjxj5u21aJQ5eb1jR1l04Rxzzwn8dEXdsAgZn4gxBl7ktkotJiY1SXaQIQ9fSP_VlVTDe5P9ccolxU5rzEaEf8MujOWUfS8XNL1Jkf1t9pwEhAR4jiPB2ccunLCb5QlGwZ1GhTQueau34I_96p4d9CnFwduG3gqlw,"<a href=""https://maps.google.com/maps/contrib/112987428252068051048"">Dávid</a>"
HU,Semmelweis University of Medical Sciences,http://www.sote.hu/,ChIJzaM76lncQUcRiregimtcQwI,47.4872414,19.0674744,Budapest  Üllői út 26  1085 Hungary,CmRaAAAAWDdYvP1AiAVh0yW7pQaYvZCTKNtleaY3HECtNNppkqiAGOrWWkI22JfPg_U8lDyhk0J5EQScXDxvp0sErrAL5oobXcTjxRkqHFgH0T2yccAny4Ym-lo8kvvkyL-hVDzdEhA9hhB4JhMjlXGKYYXvr6E8GhTOJiLPM5yBp3R63ytH3QA1oa5g3g,"<a href=""https://maps.google.com/maps/contrib/102902186416293067762"">Semmelweis Egyetem</a>"
HU,Szent István University,http://www.szie.hu/,ChIJ_9GErx7JQUcRhfRvr6CwfL8,47.5930204,19.3614993,Gödöllő  Páter Károly u. 1  2100 Hungary,CmRaAAAAQkD_KjA9SJnIQOe7GsTRWx6avDlEV35fsodD_5h_B-e_XXYIAfWXNz6UagHZX-6QzdBmYQCzF7cIGdPoKeY23juLx3rjfcCWnEQQY9Hwp_ROjKy2_QFB9Ubhz1KE8jepEhDJL7LIysq6qBRZaLYemaYGGhQbfQoohkXarkMhhce-NsI4MupMhA,"<a href=""https://maps.google.com/maps/contrib/106544700950080367526"">András Ágói</a>"
HU,Technical University of Budapest,http://www.bme.hu/,ChIJH7Hob1PcQUcRS9EPetmSE7w,47.4813261,19.0554834,Budapest  Műegyetem rkp. 3  1111 Hungary,CmRaAAAAHUdEUrufnzWcO6HuGz4UB2s8oT6lM6LlOFIXCxdP6xuVVSguy_T0G2iL3FZ8C1t0l6wQLBome73q7GRUxPdmu-uanQR6mWj-wapU6VyAUtfCLTSyIcbBFX75jqkrEoBBEhDnTOSP3PbRnXnJcQ-2LXIVGhTSCSrQ2DQtSL6HfYREEo0gPelY_Q,"<a href=""https://maps.google.com/maps/contrib/117254593161226542358"">Budapesti Műszaki és Gazdaságtudományi Egyetem</a>"
HU,University Medical School of Debrecen,http://www.dote.hu/,ChIJJQPukYwNR0cRnpNQby2t4_g,47.5564768,21.6282931,Debrecen  Nagyerdei krt. 94  4032 Hungary,CmRaAAAA8v4bONF0efA5MYCJjc3RxscrsCrlSXAfpMDeMyWnjdgH_zimsdnV5OVf4IQCqIJ-ywEkrm_R4QnrxPpzq1Rv0-Yo_BTJBsPlf6_yAlmAZUPCYHj7hKPn-q3CwUbwO2cyEhDEPdaQb0hfWrsp6uJRI26qGhQSZQVe2YS1Xb9C45Ki_idNNlDfew,"<a href=""https://maps.google.com/maps/contrib/114348943455368956268"">wafa Ak consultant</a>"
HU,University Medical School of Pécs,http://www.pote.hu/,ChIJXdExopOxQkcRY7289Mv0FOw,46.0731998,18.2063108,Pécs  Szigeti út 12  7624 Hungary,CmRaAAAAPSMu3eXf1zUuI1lMgbMv4VjSzCQWH_3hd22wWhe4zRLRWEu6FJzz8hPkkXIwnQiNiqpMEfTQmXa2YBl_C0X97-xWx8qqPDv3dssHoO_xjNk4sQ3gzEuv5ju_lnaY7hAmEhBDIvIGNVLAUXB7F74aK0gSGhTyw2FS-OeIQIfhyvQwktg_0pZiRw,"<a href=""https://maps.google.com/maps/contrib/108610385571477207015"">Anyu -</a>"
HU,University of Debrecen ,http://www.unideb.hu/,ChIJOyOSmvMNR0cRpYBwOMwyixU,47.5536257,21.6215102,Debrecen  Egyetem tér 1  4032 Hungary,CmRaAAAAUzn_vA5z4kuedibf3_00KtnKGqsrDz4uJt1Uj773EEVzWW0GR3t0lir1KBlxVW5L-OPI1hGWlDNsHPRYbNFBTleCm2TXa1BaEGt39fCQEpy1c30dQin7Ji63Od5baPivEhBAaAS3RzoyrCSCV5vDILZ4GhSe60iguvSljQnS_yZCawH1SCwcaQ,"<a href=""https://maps.google.com/maps/contrib/116070333584178978972"">Emy En</a>"
HU,University of Horticulture and Food Industry,http://www.kee.hu/,,,,,,
HU,University of Miskolc,http://www.uni-miskolc.hu/,ChIJVQWZ7oSfQEcRCJLdVx0eGl8,48.082094,20.7668801,Miskolc  3515 Hungary,CmRaAAAAM0DVy12CZNNbvedUrFETPTlcfmR2_UZGXztEaiEx9yoyhFpUrqpOHFJtdz8581N7Q1y8kVvCQaDNlr0lVzum6B4asn38j18I236Uz7vjneK9CPeCan2Yg1-6-MPnCfGOEhB6ChG1Q2C477zBvrL4B9CfGhQxWsDrnPOyxSJzt0FSFxxsm5_6gg,"<a href=""https://maps.google.com/maps/contrib/112905162238630434623"">Ádám Konyári</a>"
HU,University of Pannonia,http://www.uni-pannon.hu/,ChIJvWawAW2aaUcRgCvURzLHjYQ,47.0879058,17.9081634,Veszprém  Egyetem u. 10  8200 Hungary,CmRaAAAAQnw9movr5mBM73QeCZJXomnAgDORyVBi_M9qb7GUbt7-CwwakC7l8fdR2WUBJL97jYYxheqVg8zG_Qfy3c0N1yTf2nF-5w3iaHVv06Yu0FeYCjVgXgRXEj3cPJkEsmgxEhDmwq6s9bWr0DEC4ksaECoNGhRh6644stI7jhPHOZedayzbKtDYGQ,"<a href=""https://maps.google.com/maps/contrib/102053004674771118280"">István Kacsenyák</a>"
HU,University of Pecs,http://www.pte.hu/,ChIJGQW4VQuxQkcR2ic5RDhPzVI,46.0741828,18.237722,Pécs  48-as tér 1  7622 Hungary,CmRaAAAAV9PexI-yePNPSaQ28rIepik0wdMklKmnl994_ktpHO86hqG0ApM4HirHcb6qHUobNYFyiXef2N_WVgxdPF01m-OCet3vTQ2oiP-Ney1Y0dJjyxoOn6e0AGspJ4f7AvruEhBhHs1e5i4-kr716Q-CsOsQGhQ7lTJ-1oioDxLF1-Fs1AdS_lTrGg,"<a href=""https://maps.google.com/maps/contrib/116030646877186188585"">Csaba Pozsárkó</a>"
HU,University of Sopron,http://www.efe.hu/,ChIJW4q3H6Y8bEcRfEE6QAWglIk,47.680273,16.5771423,Sopron  Bajcsy-Zsilinszky u. 4  9400 Hungary,CmRaAAAAiCWUYkkPhJiJPMl5dsXq9S0Q8tMOLoloRnRyWlqV8AMQFiGZtbySWiTtzUyYw_tVYRPSisFktGsS8UPM1iy2ffLcHZdXY-XYuirLKpy6NWbMmFJ1X-kVKkVve57kFuPnEhAtmCcVtmM4c58KGc3pSOTMGhRCm7c6nUt1ZQ2r0jE2e418qZw3aw,"<a href=""https://maps.google.com/maps/contrib/100698447467868972333"">Ernő Hoffmann</a>"
HU,University of Szeged,http://www.u-szeged.hu/,ChIJm9BJ92-IREcRgsUl4BFrEzw,46.2473322,20.1476209,Szeged  Dugonics tér 13  6720 Hungary,CmRaAAAAJst016q-bBf3h1PT_7PYDyAqubF6pDe5VE0igdUyJZ_zb9nx_VJAkAgrvdZM97hha401Io4nNM9Zu_QajJKMjwWHD6xHZvXL7n3UcBkYhZSDGdCepXzILDXBa_NdIy5XEhDA-FMQftL0xQbDSB9q-nIlGhQ-7bdLqcgCuUiepiZyAl95P8srNA,"<a href=""https://maps.google.com/maps/contrib/102197336629142182718"">V. Béla</a>"
HU,University of Veterinary Science,http://www.univet.hu/,ChIJmb0ThoNoxkcR4HtRW3WX6aQ,52.082724,5.17829,Yalelaan 1  3584 CL Utrecht  Netherlands,CmRaAAAAEvVo7QJd8PX77xdwSP-nyOcApo6QkPIgBvyKgg2OVx2DAnZgl70wD3aTyTeMs3pHZNpc78Ggjxcy1hBbA48BIus0v0zKiqGTFlQjYzy-LXPueLr4Hk54W0X9jqFkJP40EhBY843dhQkeAcICzTU0tvL8GhQUUvX5QjRgBHFjdPJaaRO2cIBOlg,"<a href=""https://maps.google.com/maps/contrib/111422923315791291120"">Peter van der Pompe</a>"
